cookie_name,top_level_etld,hold_id,unique_ok,similarity_ok,passed_checkin,source_file
_lc2_fpi,pcgamer.com,False,False,False,False,potential_tracking_cookies_000000000001.csv
_li_dcdm_c,pcgamer.com,False,False,False,False,potential_tracking_cookies_000000000001.csv
_parsely_visitor,pcgamer.com,False,True,False,True,potential_tracking_cookies_000000000001.csv
_vf_rd_test_1747401643701,pcgamer.com,False,False,False,False,potential_tracking_cookies_000000000001.csv
_vf_rd_test_1747409531992,pcgamer.com,False,False,False,False,potential_tracking_cookies_000000000001.csv
_vf_rd_test_1747409618053,pcgamer.com,False,False,False,False,potential_tracking_cookies_000000000001.csv
_vf_rd_test_1747409894903,pcgamer.com,False,False,False,False,potential_tracking_cookies_000000000001.csv
_vfa,pcgamer.com,False,True,False,True,potential_tracking_cookies_000000000001.csv
permutive-id,pcgamer.com,False,False,False,False,potential_tracking_cookies_000000000001.csv
ttcsid,pcgamer.com,False,True,False,True,potential_tracking_cookies_000000000001.csv
ttcsid_COTAL23C77U6LQO153C0,pcgamer.com,True,True,True,True,potential_tracking_cookies_000000000001.csv
usnatUUID,pcgamer.com,False,False,False,False,potential_tracking_cookies_000000000001.csv
SSOg,pch.com,True,True,True,True,potential_tracking_cookies_000000000001.csv
_li_ss,pch.com,False,False,False,False,potential_tracking_cookies_000000000001.csv
bounceClientVisit5571,pch.com,False,False,False,False,potential_tracking_cookies_000000000001.csv
pdd,pch.com,False,True,False,True,potential_tracking_cookies_000000000001.csv
rewards_session,pch.com,False,False,False,False,potential_tracking_cookies_000000000001.csv
utag_main,pch.com,False,False,False,False,potential_tracking_cookies_000000000001.csv
_lc2_fpi,pcmag.com,False,False,False,False,potential_tracking_cookies_000000000001.csv
bounceClientVisit1166,pcmag.com,False,True,False,True,potential_tracking_cookies_000000000001.csv
__gads,pcworld.com,False,False,False,False,potential_tracking_cookies_000000000001.csv
__io,pcworld.com,False,True,False,True,potential_tracking_cookies_000000000001.csv
_conv_v,pcworld.com,False,False,False,False,potential_tracking_cookies_000000000001.csv
_ga_7PTFLSG8N9,pcworld.com,False,False,False,False,potential_tracking_cookies_000000000001.csv
_pubcid_cst,pcworld.com,False,False,False,False,potential_tracking_cookies_000000000001.csv
cto_bidid,pcworld.com,False,False,False,False,potential_tracking_cookies_000000000001.csv
dnsDisplayed,pcworld.com,False,False,False,False,potential_tracking_cookies_000000000001.csv
sa-user-id-v3,pcworld.com,False,True,False,True,potential_tracking_cookies_000000000001.csv
calltrk_landing,peacehealth.org,False,True,False,True,potential_tracking_cookies_000000000001.csv
calltrk_nearest_tld,peacehealth.org,False,False,False,False,potential_tracking_cookies_000000000001.csv
IR_11640,peacocktv.com,False,True,False,True,potential_tracking_cookies_000000000001.csv
BIGipServerab25web-nginx-app_https,pendo.io,False,False,False,False,potential_tracking_cookies_000000000001.csv
__q_state_S4iRXz33Gm5Tf4J8,pendo.io,False,False,False,False,potential_tracking_cookies_000000000001.csv
first_page,pendo.io,False,False,False,False,potential_tracking_cookies_000000000001.csv
sa-user-id,pendo.io,False,False,False,False,potential_tracking_cookies_000000000001.csv
OptanonConsent,people.com,False,False,False,False,potential_tracking_cookies_000000000001.csv
_ga_31EK5CQB08,people.com,False,False,False,False,potential_tracking_cookies_000000000001.csv
globalTI_SID,people.com,False,False,False,False,potential_tracking_cookies_000000000001.csv
_ga_XJTHV6SN19,perdue.com,True,True,True,True,potential_tracking_cookies_000000000001.csv
_ct,petrolplus.ru,False,False,False,False,potential_tracking_cookies_000000000001.csv
_ct_client_global_id,petrolplus.ru,False,False,False,False,potential_tracking_cookies_000000000001.csv
_ga,petrolplus.ru,False,True,False,True,potential_tracking_cookies_000000000001.csv
_ga_S325610C85,petrolplus.ru,False,False,False,False,potential_tracking_cookies_000000000001.csv
cted,petrolplus.ru,False,False,False,False,potential_tracking_cookies_000000000001.csv
tmr_lvid,petrolplus.ru,False,False,False,False,potential_tracking_cookies_000000000001.csv
tmr_lvidTS,petrolplus.ru,False,False,False,False,potential_tracking_cookies_000000000001.csv
OptanonConsent,petsmart.com,False,False,False,False,potential_tracking_cookies_000000000001.csv
__ar_v4,petsmart.com,True,True,True,True,potential_tracking_cookies_000000000001.csv
_abck,petsmart.com,False,False,False,False,potential_tracking_cookies_000000000001.csv
_gd1747424637631,petsmart.com,False,False,False,False,potential_tracking_cookies_000000000001.csv
_mibhv,petsmart.com,False,False,False,False,potential_tracking_cookies_000000000001.csv
_pin_unauth,petsmart.com,False,False,False,False,potential_tracking_cookies_000000000001.csv
_ttp,petsmart.com,False,False,False,False,potential_tracking_cookies_000000000001.csv
_uetvid,petsmart.com,False,False,False,False,potential_tracking_cookies_000000000001.csv
amplitude_testpetsmart.com,petsmart.com,False,False,False,False,potential_tracking_cookies_000000000001.csv
cqcid,petsmart.com,False,False,False,False,potential_tracking_cookies_000000000001.csv
dwac_8bff7774ac20a09cf0c47379d7,petsmart.com,False,False,False,False,potential_tracking_cookies_000000000001.csv
kampyleUserPercentile,petsmart.com,False,False,False,False,potential_tracking_cookies_000000000001.csv
sid,petsmart.com,True,True,True,True,potential_tracking_cookies_000000000001.csv
ttcsid,petsmart.com,False,False,False,False,potential_tracking_cookies_000000000001.csv
ttcsid_C7U6JJKRMF4VVL6MA9M0,petsmart.com,False,True,False,True,potential_tracking_cookies_000000000001.csv
x-petm-experiment-version,petsmart.com,False,False,False,False,potential_tracking_cookies_000000000001.csv
x-petm-visitor-id,petsmart.com,False,True,False,True,potential_tracking_cookies_000000000001.csv
_ga_JWLCYL52TJ,pewresearch.org,False,True,False,True,potential_tracking_cookies_000000000001.csv
_parsely_visitor,pewresearch.org,False,False,False,False,potential_tracking_cookies_000000000001.csv
rl_anonymous_id,phantom.com,False,False,False,False,potential_tracking_cookies_000000000001.csv
rl_session,phantom.com,False,False,False,False,potential_tracking_cookies_000000000001.csv
tmr_lvid,pharmasyntez.com,True,True,True,True,potential_tracking_cookies_000000000001.csv
_ga,phila.gov,False,True,False,True,potential_tracking_cookies_000000000001.csv
AMCV_F75C3025512D2C1D0A490D44%40AdobeOrg,philadelphiaeagles.com,False,False,False,False,potential_tracking_cookies_000000000001.csv
com.adobe.alloy.getTld,philadelphiaeagles.com,False,False,False,False,potential_tracking_cookies_000000000001.csv
SmartHint-AnonymousConsumer,philco.com.br,False,False,False,False,potential_tracking_cookies_000000000001.csv
VtexRCMacIdv7,philco.com.br,False,True,False,True,potential_tracking_cookies_000000000001.csv
_ga_5YBCX7D3S6,philco.com.br,False,False,False,False,potential_tracking_cookies_000000000001.csv
_ga_6W5NNRDYZT,philco.com.br,False,False,False,False,potential_tracking_cookies_000000000001.csv
cookiecookie,photobucket.com,False,False,False,False,potential_tracking_cookies_000000000001.csv
sa-user-id,photobucket.com,False,False,False,False,potential_tracking_cookies_000000000001.csv
_ebtd,piccoma.com,False,False,False,False,potential_tracking_cookies_000000000001.csv
_ga_9DBP9C6JX2,piccoma.com,False,False,False,False,potential_tracking_cookies_000000000001.csv
_ttp,piccoma.com,False,False,False,False,potential_tracking_cookies_000000000001.csv
AMCV_84930DFF561D0A627F000101%40AdobeOrg,pickx.be,False,False,True,True,potential_tracking_cookies_000000000001.csv
dTValidationCookie,picpay.com,False,False,False,False,potential_tracking_cookies_000000000001.csv
dtPC,picpay.com,False,False,False,False,potential_tracking_cookies_000000000001.csv
rxvt,picpay.com,False,True,False,True,potential_tracking_cookies_000000000001.csv
Uas,pikabu.ru,False,False,False,False,potential_tracking_cookies_000000000001.csv
clpr1,pikabu.ru,False,False,False,False,potential_tracking_cookies_000000000001.csv
s_ppv,pingdom.com,True,True,True,True,potential_tracking_cookies_000000000001.csv
CN_segments,pitchfork.com,False,False,False,False,potential_tracking_cookies_000000000001.csv
CN_xid,pitchfork.com,False,True,False,True,potential_tracking_cookies_000000000001.csv
CN_xid_refresh,pitchfork.com,False,True,False,True,potential_tracking_cookies_000000000001.csv
OptanonAlertBoxClosed,pitchfork.com,False,True,False,True,potential_tracking_cookies_000000000001.csv
OptanonConsent,pitchfork.com,False,False,False,False,potential_tracking_cookies_000000000001.csv
_ga,pitchfork.com,False,False,False,False,potential_tracking_cookies_000000000001.csv
_scid_r,pitchfork.com,False,False,False,False,potential_tracking_cookies_000000000001.csv
_sp_id.3264,pitchfork.com,False,True,False,True,potential_tracking_cookies_000000000001.csv
_ttp,pitchfork.com,False,False,False,False,potential_tracking_cookies_000000000001.csv
fw_uid,pitchfork.com,False,True,False,True,potential_tracking_cookies_000000000001.csv
sailthru_content,pitchfork.com,False,False,False,False,potential_tracking_cookies_000000000001.csv
sp,pitchfork.com,False,True,False,True,potential_tracking_cookies_000000000001.csv
sp_client,pitchfork.com,True,True,True,True,potential_tracking_cookies_000000000001.csv
ttcsid_C1IQID9FKFK1PHD4UBH0,pitchfork.com,False,False,False,False,potential_tracking_cookies_000000000001.csv
AMCV_EC7B1CFE5329FB8E0A490D45%40AdobeOrg,pitneybowes.com,False,False,True,True,potential_tracking_cookies_000000000001.csv
OptanonConsent,pitneybowes.com,False,True,False,True,potential_tracking_cookies_000000000001.csv
_evga_1b0d,pitneybowes.com,False,False,False,False,potential_tracking_cookies_000000000001.csv
_ga,placementpartner.com,False,False,False,False,potential_tracking_cookies_000000000001.csv
_ga_MJRHYC179P,placementpartner.com,True,True,True,True,potential_tracking_cookies_000000000001.csv
_ga,planetminecraft.com,False,False,False,False,potential_tracking_cookies_000000000001.csv
_ga_292L6ZSBK0,planetminecraft.com,False,False,False,False,potential_tracking_cookies_000000000001.csv
_ga_LME26EPTW5,planhub.com,False,False,False,False,potential_tracking_cookies_000000000001.csv
messagesUtk,planhub.com,False,False,False,False,potential_tracking_cookies_000000000001.csv
PHPSESSID,planner5d.com,False,False,False,False,potential_tracking_cookies_000000000001.csv
_ga_61SD1N9JH1,planner5d.com,False,False,False,False,potential_tracking_cookies_000000000001.csv
_pin_unauth,planner5d.com,False,False,False,False,potential_tracking_cookies_000000000001.csv
__kla_id,plaud.ai,False,False,False,False,potential_tracking_cookies_000000000001.csv
_attribuly_tr,plaud.ai,False,False,False,False,potential_tracking_cookies_000000000001.csv
_ga_722XHQVQ0Y,plaud.ai,False,False,False,False,potential_tracking_cookies_000000000001.csv
_hjSessionUser_3913052,plaud.ai,False,False,False,False,potential_tracking_cookies_000000000001.csv
_hjTLDTest,plaud.ai,False,False,False,False,potential_tracking_cookies_000000000001.csv
_shopify_y,plaud.ai,True,True,True,True,potential_tracking_cookies_000000000001.csv
AMCV_BD260C0F53C9733E0A490D45%40AdobeOrg,playstation.com,False,False,False,False,potential_tracking_cookies_000000000001.csv
_ttp,playstation.com,False,False,False,False,potential_tracking_cookies_000000000001.csv
OptanonConsent,pluto.tv,False,False,True,True,potential_tracking_cookies_000000000001.csv
plutotv_uid,pluto.tv,False,False,False,False,potential_tracking_cookies_000000000001.csv
ptv-last-content,pluto.tv,False,False,False,False,potential_tracking_cookies_000000000001.csv
utag_main,pluto.tv,False,True,False,True,potential_tracking_cookies_000000000001.csv
ESESSIONID,pnc.com,False,False,False,False,potential_tracking_cookies_000000000001.csv
OptanonConsent,pnc.com,False,False,False,False,potential_tracking_cookies_000000000001.csv
___r783807,pnc.com,False,False,False,False,potential_tracking_cookies_000000000001.csv
dtPC,pnc.com,False,False,False,False,potential_tracking_cookies_000000000001.csv
invoca_session,pnc.com,False,False,False,False,potential_tracking_cookies_000000000001.csv
rxvt,pnc.com,False,False,False,False,potential_tracking_cookies_000000000001.csv
_cb,politico.com,False,False,False,False,potential_tracking_cookies_000000000001.csv
_cfuvid,politico.com,True,True,True,True,potential_tracking_cookies_000000000001.csv
_hjSessionUser_1736629,politico.eu,False,False,False,False,potential_tracking_cookies_000000000001.csv
_pcid,politico.eu,False,False,False,False,potential_tracking_cookies_000000000001.csv
s_fid,politico.eu,False,False,False,False,potential_tracking_cookies_000000000001.csv
33acrossIdTp,polygon.com,False,False,False,False,potential_tracking_cookies_000000000001.csv
_au_1d,polygon.com,False,True,False,True,potential_tracking_cookies_000000000001.csv
_ga_FVWZ0RM4DH,polygon.com,False,False,False,False,potential_tracking_cookies_000000000001.csv
_parsely_visitor,polygon.com,False,False,False,False,potential_tracking_cookies_000000000001.csv
cto_bundle,polygon.com,False,False,False,False,potential_tracking_cookies_000000000001.csv
sailthru_content,polygon.com,False,False,True,True,potential_tracking_cookies_000000000001.csv
vmidv1,polygon.com,False,False,False,False,potential_tracking_cookies_000000000001.csv
_ga_28NKVZ4963,popdaily.com.tw,False,False,False,False,potential_tracking_cookies_000000000001.csv
mp_3e614543d597b84b41cf1e8599e2334f_mixpanel,popdaily.com.tw,False,True,False,True,potential_tracking_cookies_000000000001.csv
AMP_99555209cd,popeyes.com,False,True,False,True,potential_tracking_cookies_000000000001.csv
OptanonConsent,popeyes.com,False,False,True,True,potential_tracking_cookies_000000000001.csv
_scid_r,popeyes.com,True,True,True,True,potential_tracking_cookies_000000000001.csv
_cb,popsci.com,False,True,False,True,potential_tracking_cookies_000000000001.csv
_chartbeat2,popsci.com,False,False,False,False,potential_tracking_cookies_000000000001.csv
_ga_P9C278278B,popsci.com,False,False,True,True,potential_tracking_cookies_000000000001.csv
_pn_GPq6mjrl,popsci.com,False,False,False,False,potential_tracking_cookies_000000000001.csv
bounceClientVisit7822,popsci.com,False,False,False,False,potential_tracking_cookies_000000000001.csv
cto_bidid,popsci.com,False,True,False,True,potential_tracking_cookies_000000000001.csv
cto_bundle,popsci.com,False,False,False,False,potential_tracking_cookies_000000000001.csv
FPID,popularmechanics.com,False,False,False,False,potential_tracking_cookies_000000000001.csv
OptanonConsent,popularmechanics.com,False,False,True,True,potential_tracking_cookies_000000000001.csv
_HFID,popularmechanics.com,False,False,False,False,potential_tracking_cookies_000000000001.csv
_ga_FB55WFVWBS,popularmechanics.com,False,False,False,False,potential_tracking_cookies_000000000001.csv
_perhip,popularmechanics.com,False,False,False,False,potential_tracking_cookies_000000000001.csv
hdm_cmp,popularmechanics.com,False,True,False,True,potential_tracking_cookies_000000000001.csv
location_data,popularmechanics.com,False,False,False,False,potential_tracking_cookies_000000000001.csv
mosb,popularmechanics.com,False,True,False,True,potential_tracking_cookies_000000000001.csv
optimizely-user-attributes,popularmechanics.com,False,True,False,True,potential_tracking_cookies_000000000001.csv
optimizely-user-id,popularmechanics.com,False,False,False,False,potential_tracking_cookies_000000000001.csv
__s,pornhub.com,False,False,False,False,potential_tracking_cookies_000000000001.csv
_ga,pornhub.com,False,False,False,False,potential_tracking_cookies_000000000001.csv
ss,pornhub.com,False,False,False,False,potential_tracking_cookies_000000000001.csv
OptanonConsent,portoseguro.com.br,False,False,False,False,potential_tracking_cookies_000000000001.csv
_sfid_9a25,portoseguro.com.br,False,False,False,False,potential_tracking_cookies_000000000001.csv
dTValidationCookie,portoseguro.com.br,False,False,False,False,potential_tracking_cookies_000000000001.csv
dtPC,portoseguro.com.br,True,True,True,True,potential_tracking_cookies_000000000001.csv
incap_ses_246_2679776,portoseguro.com.br,True,True,True,True,potential_tracking_cookies_000000000001.csv
nlbi_2679776_2147483392,portoseguro.com.br,True,True,True,True,potential_tracking_cookies_000000000001.csv
novoportal,portoseguro.com.br,False,False,False,False,potential_tracking_cookies_000000000001.csv
rxvt,portoseguro.com.br,False,False,False,False,potential_tracking_cookies_000000000001.csv
_ga_S34VRNNVTV,poshmark.com,False,False,False,False,potential_tracking_cookies_000000000001.csv
_uetvid,poshmark.com,False,False,False,False,potential_tracking_cookies_000000000001.csv
vsegv3,poshmark.com,False,False,False,False,potential_tracking_cookies_000000000001.csv
ph_sTMFPsFhdP1Ssg_posthog,posthog.com,False,True,False,True,potential_tracking_cookies_000000000001.csv
_chartbeat2,postimees.ee,False,False,False,False,potential_tracking_cookies_000000000001.csv
_ga,postimees.ee,False,False,False,False,potential_tracking_cookies_000000000001.csv
_pcid,postimees.ee,False,False,False,False,potential_tracking_cookies_000000000001.csv
_pctx,postimees.ee,False,False,False,False,potential_tracking_cookies_000000000001.csv
_pprv,postimees.ee,False,False,False,False,potential_tracking_cookies_000000000001.csv
OptanonConsent,postman.com,False,False,False,False,potential_tracking_cookies_000000000001.csv
_pm.store,postman.com,True,True,True,True,potential_tracking_cookies_000000000001.csv
sa-user-id-v3,postman.com,False,False,False,False,potential_tracking_cookies_000000000001.csv
_biz_pendingA,powerschool.com,False,False,False,False,potential_tracking_cookies_000000000001.csv
_ga_Y7JCS86CG7,powerschool.com,False,False,False,False,potential_tracking_cookies_000000000001.csv
_vwo_uuid_v2,powerschool.com,False,False,False,False,potential_tracking_cookies_000000000001.csv
incap_ses_1342_959634,powerschool.com,False,False,False,False,potential_tracking_cookies_000000000001.csv
nlbi_2542494,powerschool.com,True,True,True,True,potential_tracking_cookies_000000000001.csv
nlbi_2696666,powerschool.com,False,False,False,False,potential_tracking_cookies_000000000001.csv
nlbi_959634_2147483392,powerschool.com,False,False,False,False,potential_tracking_cookies_000000000001.csv
visid_incap_2542494,powerschool.com,False,False,False,False,potential_tracking_cookies_000000000001.csv
gptrackPVID,pracuj.pl,True,True,True,True,potential_tracking_cookies_000000000001.csv
_ga_BQH4D3BLSB,preply.com,False,False,False,False,potential_tracking_cookies_000000000001.csv
_hjSessionUser_641144,preply.com,False,False,False,False,potential_tracking_cookies_000000000001.csv
_sfid_66bb,president.jp,False,False,False,False,potential_tracking_cookies_000000000001.csv
cX_P,president.jp,False,False,False,False,potential_tracking_cookies_000000000001.csv
relaido_uuid,president.jp,False,False,False,False,potential_tracking_cookies_000000000001.csv
_ga,pressa24.ru,False,False,False,False,potential_tracking_cookies_000000000001.csv
_ga_ZVFGLFC3TD,pressa24.ru,False,False,False,False,potential_tracking_cookies_000000000001.csv
PL_CINFO,priceline.com,False,False,False,False,potential_tracking_cookies_000000000001.csv
SITESERVER,priceline.com,False,False,False,False,potential_tracking_cookies_000000000001.csv
_pxhd,priceline.com,True,True,True,True,potential_tracking_cookies_000000000001.csv
cf_clearance,priceline.com,False,False,False,False,potential_tracking_cookies_000000000001.csv
forterToken,priceline.com,False,False,False,False,potential_tracking_cookies_000000000001.csv
pxcts,priceline.com,False,False,False,False,potential_tracking_cookies_000000000001.csv
OptanonConsent,principal.com,False,False,True,True,potential_tracking_cookies_000000000001.csv
dtPC,principal.com,False,True,False,True,potential_tracking_cookies_000000000001.csv
rxvt,principal.com,False,True,False,True,potential_tracking_cookies_000000000001.csv
zg_3f37ba50e54f4374b9af5be6d12b208f,processon.com,False,False,True,True,potential_tracking_cookies_000000000001.csv
_ga,profi.ru,False,False,False,False,potential_tracking_cookies_000000000001.csv
_ga_FRVD1KH7N7,profi.ru,False,False,False,False,potential_tracking_cookies_000000000001.csv
uid,profi.ru,False,False,False,False,potential_tracking_cookies_000000000001.csv
_ga_ZHCJGSRVTQ,profit.ro,False,False,False,False,potential_tracking_cookies_000000000001.csv
cX_P,profit.ro,False,False,False,False,potential_tracking_cookies_000000000001.csv
UID,prokerala.com,False,False,False,False,potential_tracking_cookies_000000000001.csv
_ga,prokerala.com,True,True,True,True,potential_tracking_cookies_000000000001.csv
_ga_MCXTT07C9Q,prokerala.com,False,True,False,True,potential_tracking_cookies_000000000001.csv
_ga_F7T5DFHXY0,prom.ua,False,True,False,True,potential_tracking_cookies_000000000001.csv
cid,prom.ua,False,False,False,False,potential_tracking_cookies_000000000001.csv
csrf_token,prom.ua,False,False,False,False,potential_tracking_cookies_000000000001.csv
.AspNetCore.Session,proquest.com,False,False,False,False,potential_tracking_cookies_000000000001.csv
ARRAffinitySameSite,proquest.com,False,False,False,False,potential_tracking_cookies_000000000001.csv
OptanonConsent,proquest.com,False,False,False,False,potential_tracking_cookies_000000000001.csv
srvssid,prtimes.jp,True,True,True,True,potential_tracking_cookies_000000000001.csv
33acrossIdTp,psychcentral.com,False,False,False,False,potential_tracking_cookies_000000000001.csv
_ga,psychcentral.com,False,False,False,False,potential_tracking_cookies_000000000001.csv
tglr_http_only,psychcentral.com,True,True,True,True,potential_tracking_cookies_000000000001.csv
_ga,ptt.cc,False,False,False,False,potential_tracking_cookies_000000000001.csv
cf_clearance,ptt.cc,False,False,False,False,potential_tracking_cookies_000000000001.csv
___nrbi,publico.pt,False,False,False,False,potential_tracking_cookies_000000000001.csv
_ga,publico.pt,False,False,False,False,potential_tracking_cookies_000000000001.csv
_ga_X1FCL58HX2,publico.pt,False,False,False,False,potential_tracking_cookies_000000000001.csv
cX_P,publico.pt,False,False,False,False,potential_tracking_cookies_000000000001.csv
AMP_fec53d9742,pubnub.com,True,True,True,True,potential_tracking_cookies_000000000001.csv
OptanonConsent,pubnub.com,False,False,False,False,potential_tracking_cookies_000000000001.csv
_uetvid,pubnub.com,False,False,False,False,potential_tracking_cookies_000000000001.csv
ajs_anonymous_id,pubnub.com,False,False,False,False,potential_tracking_cookies_000000000001.csv
analytics_session_id.last_access,pubnub.com,False,False,False,False,potential_tracking_cookies_000000000001.csv
_ga_BD2CHD3FVE,puma.com,True,True,True,True,potential_tracking_cookies_000000000001.csv
BIGipServer~WEB~pool_lpXwebapa02.itap.purdue.edu_web,purdue.edu,True,True,True,True,potential_tracking_cookies_000000000001.csv
BIGipServer~WEB~pool_lpvwebwp03_web,purdue.edu,True,True,True,True,potential_tracking_cookies_000000000001.csv
TS01acd742,purdue.edu,False,False,True,True,potential_tracking_cookies_000000000001.csv
TS3bc111fe027,purdue.edu,False,True,False,True,potential_tracking_cookies_000000000001.csv
OptanonConsent,qlik.com,False,False,False,False,potential_tracking_cookies_000000000001.csv
_su_recent_activity,qlik.com,False,False,False,False,potential_tracking_cookies_000000000001.csv
_clck,qq.com,False,False,False,False,potential_tracking_cookies_000000000001.csv
_qimei_h38,qq.com,False,False,False,False,potential_tracking_cookies_000000000001.csv
ts_uid,qq.com,False,True,False,True,potential_tracking_cookies_000000000001.csv
__q_state_1Mn6y7LY1JmCeb8J,quantummetric.com,False,False,False,False,potential_tracking_cookies_000000000001.csv
cookieyes-consent,quantummetric.com,False,False,False,False,potential_tracking_cookies_000000000001.csv
kameleoonVisitorCode,quantummetric.com,False,False,False,False,potential_tracking_cookies_000000000001.csv
sa-user-id-v2,quantummetric.com,False,False,False,False,potential_tracking_cookies_000000000001.csv
AMCV_C2717067604046AD0A495CC2%40AdobeOrg,qvc.de,False,False,True,True,potential_tracking_cookies_000000000001.csv
_abck,qvc.de,False,False,False,False,potential_tracking_cookies_000000000001.csv
quid,qvc.de,False,False,False,False,potential_tracking_cookies_000000000001.csv
FCNEC,r7.com,False,False,False,False,potential_tracking_cookies_000000000001.csv
_cb,r7.com,False,False,False,False,potential_tracking_cookies_000000000001.csv
_ga,r7.com,False,False,False,False,potential_tracking_cookies_000000000001.csv
_ga_JEN7KT287N,r7.com,False,False,False,False,potential_tracking_cookies_000000000001.csv
_scor_uid,r7.com,False,True,False,True,potential_tracking_cookies_000000000001.csv
dTValidationCookie,rabobank.nl,False,False,False,False,potential_tracking_cookies_000000000001.csv
pa_privacy,rabobank.nl,False,False,False,False,potential_tracking_cookies_000000000001.csv
utag_main,rabobank.nl,False,True,False,True,potential_tracking_cookies_000000000001.csv
vmidv1,racked.com,True,True,True,True,potential_tracking_cookies_000000000001.csv
_abck,rackspace.com,False,False,False,False,potential_tracking_cookies_000000000001.csv
mktz_client,rackspace.com,False,False,False,False,potential_tracking_cookies_000000000001.csv
_cq_suid,radissonhotels.com,False,False,False,False,potential_tracking_cookies_000000000001.csv
dtPC,radissonhotels.com,False,False,False,False,potential_tracking_cookies_000000000001.csv
rxvt,radissonhotels.com,False,True,False,True,potential_tracking_cookies_000000000001.csv
cfidsw-raif-pp,raiffeisen-capital.ru,False,False,False,False,potential_tracking_cookies_000000000001.csv
fgsscw-raif-pp,raiffeisen-capital.ru,False,False,False,False,potential_tracking_cookies_000000000001.csv
gsscw-raif-pp,raiffeisen-capital.ru,True,True,True,True,potential_tracking_cookies_000000000001.csv
cfidsgib-w-raiffeisen,raiffeisen.ru,True,True,True,True,potential_tracking_cookies_000000000001.csv
gsscgib-w-raiffeisen,raiffeisen.ru,True,True,True,True,potential_tracking_cookies_000000000001.csv
__Host-next-auth.csrf-token,rainbet.com,True,True,True,True,potential_tracking_cookies_000000000001.csv
_uetvid,rakuten-sec.co.jp,True,True,True,True,potential_tracking_cookies_000000000001.csv
_yjsu_yjad,rakuten-sec.co.jp,False,False,False,False,potential_tracking_cookies_000000000001.csv
caulissid,rakuten-sec.co.jp,False,False,False,False,potential_tracking_cookies_000000000001.csv
rt_user_id,rakuten-sec.co.jp,False,False,False,False,potential_tracking_cookies_000000000001.csv
_ga,rakuten.com,False,False,False,False,potential_tracking_cookies_000000000001.csv
_ga_1TWBFMXGYQ,rakuten.com,False,True,False,True,potential_tracking_cookies_000000000001.csv
_ga_EYM541FD0J,rakuten.com,False,False,False,False,potential_tracking_cookies_000000000001.csv
adtech_uid,rambler.ru,True,True,True,True,potential_tracking_cookies_000000000001.csv
t3_sid_29811,rambler.ru,False,False,False,False,potential_tracking_cookies_000000000001.csv
t3_sid_7726560,rambler.ru,False,False,False,False,potential_tracking_cookies_000000000001.csv
t3_sid_7728281,rambler.ru,False,True,False,True,potential_tracking_cookies_000000000001.csv
_ga,rat.xxx,True,True,True,True,potential_tracking_cookies_000000000001.csv
_ga_578DSGPFXQ,rat.xxx,False,False,False,False,potential_tracking_cookies_000000000001.csv
_cb,rawstory.com,True,True,True,True,potential_tracking_cookies_000000000001.csv
_ga_C0KS88RKNL,rawstory.com,False,False,False,False,potential_tracking_cookies_000000000001.csv
xbc,rawstory.com,False,False,False,False,potential_tracking_cookies_000000000001.csv
xdibx,rawstory.com,False,False,False,False,potential_tracking_cookies_000000000001.csv
_ga_3TRK53PM75,razer.com,False,True,False,True,potential_tracking_cookies_000000000001.csv
forterToken,razer.com,False,False,False,False,potential_tracking_cookies_000000000001.csv
ab_user_id,razorpay.com,False,True,False,True,potential_tracking_cookies_000000000001.csv
ajs_anonymous_id,razorpay.com,False,False,False,False,potential_tracking_cookies_000000000001.csv
firstAttribUtm,razorpay.com,False,True,False,True,potential_tracking_cookies_000000000001.csv
ra_lastActivityTimeStamp,razorpay.com,False,False,False,False,potential_tracking_cookies_000000000001.csv
_ga,realitatea.md,False,False,False,False,potential_tracking_cookies_000000000001.csv
_ga_CBVBTEZPQQ,realitatea.md,True,True,True,True,potential_tracking_cookies_000000000001.csv
am-uid-f,realitatea.md,False,False,False,False,potential_tracking_cookies_000000000001.csv
_ga_STZ2KB9NMX,realsimple.com,False,False,False,False,potential_tracking_cookies_000000000001.csv
_li_dcdm_c,realsimple.com,False,False,False,False,potential_tracking_cookies_000000000001.csv
bounceClientVisit7843,realsimple.com,False,False,False,False,potential_tracking_cookies_000000000001.csv
cto_bundle,realsimple.com,False,False,False,False,potential_tracking_cookies_000000000001.csv
ARRAffinity,redcross.org,False,True,False,True,potential_tracking_cookies_000000000001.csv
_ga,redcross.org,False,False,False,False,potential_tracking_cookies_000000000001.csv
mbox,redcross.org,False,False,False,False,potential_tracking_cookies_000000000001.csv
OptanonConsent,redfin.com,False,False,True,True,potential_tracking_cookies_000000000001.csv
_ga,redfin.com,False,False,False,False,potential_tracking_cookies_000000000001.csv
AMCV_945D02BE532957400A490D4C%40AdobeOrg,redhat.com,False,False,False,False,potential_tracking_cookies_000000000001.csv
com.adobe.alloy.getTld,redhat.com,False,False,False,False,potential_tracking_cookies_000000000001.csv
OAID,rediff.com,False,False,False,False,potential_tracking_cookies_000000000001.csv
_ga,rediff.com,False,False,False,False,potential_tracking_cookies_000000000001.csv
_ga_3FM4PW27JR,rediff.com,False,True,False,True,potential_tracking_cookies_000000000001.csv
_ga_8J9SC9WB3T,rediff.com,False,True,False,True,potential_tracking_cookies_000000000001.csv
